country_code,year,event_type,acled_total,ucdp_total,gdelt_total
DJI,1995,19,NA,3,NA
DJI,1997,19,1,1,NA
DJI,1998,19,2,2,NA
DJI,1999,14,4,NA,NA
DJI,1999,19,3,8,NA
DJI,2000,19,1,NA,NA
DJI,2001,14,1,NA,NA
DJI,2002,19,1,NA,NA
DJI,2003,14,1,NA,NA
DJI,2004,19,1,NA,NA
DJI,2005,14,2,NA,NA
DJI,2006,14,1,NA,NA
DJI,2006,18,2,NA,NA
DJI,2007,18,1,NA,NA
DJI,2008,18,1,NA,NA
DJI,2008,19,1,2,NA
DJI,2009,19,6,NA,NA
DJI,2010,14,2,NA,NA
DJI,2010,18,1,NA,NA
DJI,2010,19,7,NA,NA
DJI,2011,14,6,NA,NA
DJI,2012,14,1,NA,5
DJI,2012,19,1,NA,NA
DJI,2013,14,6,NA,13
DJI,2013,18,4,NA,NA
DJI,2014,14,1,NA,10
DJI,2014,18,8,1,NA
DJI,2014,19,9,NA,NA
DJI,2015,14,2,NA,13
DJI,2015,18,4,NA,NA
DJI,2015,19,1,NA,NA
DJI,2016,14,1,NA,98
DJI,2016,18,2,NA,NA
DJI,2016,19,2,NA,NA
DJI,2017,14,3,NA,22
DJI,2017,18,2,NA,NA
DJI,2018,14,1,NA,16
DJI,2018,19,NA,1,NA
DJI,2019,14,8,NA,13
DJI,2019,18,6,NA,NA
DJI,2019,19,1,NA,NA
DJI,2020,14,NA,NA,8
DMA,2012,14,NA,NA,1
DMA,2015,14,NA,NA,4
DMA,2016,14,NA,NA,2
DMA,2017,14,NA,NA,11
DMA,2018,14,NA,NA,2
DMA,2019,14,18,NA,3
DMA,2019,18,1,NA,NA
DNK,2012,14,NA,NA,100
DNK,2013,14,NA,NA,44
DNK,2014,14,NA,NA,50
DNK,2015,14,NA,NA,111
DNK,2016,14,NA,NA,112
DNK,2017,14,NA,NA,68
DNK,2018,14,NA,NA,78
DNK,2019,14,NA,NA,84
DNK,2020,14,NA,NA,48
DOM,2012,14,NA,NA,9
DOM,2013,14,NA,NA,9
DOM,2014,14,NA,NA,21
DOM,2015,14,NA,NA,14
DOM,2016,14,NA,NA,19
DOM,2017,14,NA,NA,11
DOM,2018,14,NA,NA,13
DOM,2019,14,30,NA,10
DOM,2019,18,10,NA,NA
DOM,2020,14,NA,NA,11
DRC,1989,18,NA,3,NA
DRC,1990,18,NA,4,NA
DRC,1991,18,NA,8,NA
DRC,1992,18,NA,11,NA
DRC,1993,18,NA,11,NA
DRC,1993,19,NA,9,NA
DRC,1994,18,NA,11,NA
DRC,1994,19,NA,3,NA
DRC,1995,18,NA,8,NA
DRC,1995,19,NA,7,NA
DRC,1996,18,NA,179,NA
DRC,1996,19,NA,30,NA
DRC,1997,18,NA,95,NA
DRC,1997,19,NA,39,NA
DRC,1998,18,NA,51,NA
DRC,1998,19,NA,67,NA
DRC,1999,18,NA,90,NA
DRC,1999,19,NA,71,NA
DRC,2000,18,NA,44,NA
DRC,2000,19,NA,68,NA
DRC,2001,18,NA,28,NA
DRC,2001,19,NA,32,NA
DRC,2002,18,NA,67,NA
DRC,2002,19,NA,59,NA
DRC,2003,18,NA,49,NA
DRC,2003,19,NA,29,NA
DRC,2004,18,NA,29,NA
DRC,2004,19,NA,2,NA
DRC,2005,18,NA,24,NA
DRC,2005,19,NA,1,NA
DRC,2006,18,NA,67,NA
DRC,2006,19,NA,11,NA
DRC,2007,18,NA,86,NA
DRC,2007,19,NA,26,NA
DRC,2008,18,NA,68,NA
DRC,2008,19,NA,37,NA
DRC,2009,18,NA,442,NA
DRC,2009,19,NA,104,NA
DRC,2010,18,NA,55,NA
DRC,2010,19,NA,35,NA
DRC,2011,18,NA,88,NA
DRC,2011,19,NA,75,NA
DRC,2012,18,NA,81,NA
DRC,2012,19,NA,72,NA
DRC,2013,18,NA,64,NA
DRC,2013,19,NA,86,NA
DRC,2014,18,NA,60,NA
DRC,2014,19,NA,52,NA
DRC,2015,18,NA,67,NA
DRC,2015,19,NA,43,NA
DRC,2016,18,NA,96,NA
DRC,2016,19,NA,98,NA
DRC,2017,18,NA,202,NA
DRC,2017,19,NA,271,NA
DRC,2018,18,NA,151,NA
DRC,2018,19,NA,280,NA
DRC,2019,18,NA,219,NA
DRC,2019,19,NA,197,NA
DZA,1997,18,115,NA,NA
DZA,1997,19,26,NA,NA
DZA,1998,14,1,NA,NA
DZA,1998,18,20,NA,NA
DZA,1998,19,27,NA,NA
DZA,1999,18,25,NA,NA
DZA,1999,19,38,NA,NA
DZA,2000,14,2,NA,NA
DZA,2000,18,61,NA,NA
DZA,2000,19,107,NA,NA
DZA,2001,14,112,NA,NA
DZA,2001,18,47,NA,NA
DZA,2001,19,90,NA,NA
DZA,2002,14,53,NA,NA
DZA,2002,18,72,NA,NA
DZA,2002,19,136,NA,NA
DZA,2003,14,53,NA,NA
DZA,2003,18,45,NA,NA
DZA,2003,19,109,NA,NA
DZA,2004,14,53,NA,NA
DZA,2004,18,22,NA,NA
DZA,2004,19,66,NA,NA
DZA,2005,14,25,NA,NA
DZA,2005,18,10,NA,NA
DZA,2005,19,68,NA,NA
DZA,2006,14,17,NA,NA
DZA,2006,18,32,NA,NA
DZA,2006,19,146,NA,NA
DZA,2007,14,4,NA,NA
DZA,2007,18,11,NA,NA
DZA,2007,19,289,NA,NA
DZA,2008,14,20,NA,NA
DZA,2008,18,18,NA,NA
DZA,2008,19,170,NA,NA
DZA,2009,14,29,NA,NA
DZA,2009,18,6,NA,NA
DZA,2009,19,173,NA,NA
DZA,2010,14,18,NA,NA
DZA,2010,18,8,NA,NA
DZA,2010,19,97,NA,NA
DZA,2011,14,214,NA,NA
DZA,2011,18,15,NA,NA
DZA,2011,19,124,NA,NA
DZA,2012,14,80,NA,76
DZA,2012,18,8,NA,NA
DZA,2012,19,104,NA,NA
DZA,2013,14,131,NA,185
DZA,2013,18,13,NA,NA
DZA,2013,19,107,NA,NA
DZA,2014,14,175,NA,166
DZA,2014,18,11,NA,NA
DZA,2014,19,83,NA,NA
DZA,2015,14,278,NA,148
DZA,2015,18,3,NA,NA
DZA,2015,19,63,NA,NA
DZA,2016,14,276,NA,72
DZA,2016,18,5,NA,NA
DZA,2016,19,52,NA,NA
DZA,2017,14,457,NA,57
DZA,2017,18,19,NA,NA
DZA,2017,19,60,NA,NA
DZA,2018,14,575,NA,43
DZA,2018,18,27,NA,NA
DZA,2018,19,23,NA,NA
DZA,2019,14,2091,NA,908
DZA,2019,18,3,NA,NA
DZA,2019,19,8,NA,NA
DZA,2020,14,NA,NA,143
ECU,1995,19,NA,4,NA
ECU,2001,19,NA,1,NA
ECU,2003,19,NA,1,NA
ECU,2008,19,NA,1,NA
ECU,2012,14,NA,NA,31
ECU,2013,14,NA,NA,28
ECU,2014,14,NA,NA,18
ECU,2015,14,NA,NA,91
ECU,2016,14,NA,NA,49
ECU,2017,14,NA,NA,27
ECU,2018,14,NA,NA,40
ECU,2019,14,413,NA,144
ECU,2019,18,6,NA,NA
ECU,2019,19,4,1,NA
ECU,2020,14,NA,NA,13
EGY,1990,18,NA,4,NA
EGY,1992,18,NA,4,NA
EGY,1992,19,NA,6,NA
EGY,1993,18,NA,10,NA
EGY,1993,19,NA,76,NA
EGY,1994,18,NA,36,NA
EGY,1994,19,NA,116,NA
EGY,1995,18,NA,82,NA
EGY,1995,19,NA,154,NA
EGY,1996,18,NA,58,NA
EGY,1996,19,NA,92,NA
EGY,1997,14,8,NA,NA
EGY,1997,18,12,20,NA
EGY,1997,19,20,48,NA
EGY,1998,14,8,NA,NA
EGY,1998,18,4,2,NA
EGY,1998,19,6,18,NA
EGY,1999,14,5,NA,NA
EGY,1999,18,2,NA,NA
EGY,1999,19,3,4,NA
EGY,2000,14,33,NA,NA
EGY,2000,18,6,NA,NA
EGY,2000,19,9,8,NA
EGY,2001,14,21,NA,NA
EGY,2001,18,3,NA,NA
EGY,2001,19,2,NA,NA
EGY,2002,14,49,NA,NA
EGY,2002,19,1,NA,NA
EGY,2003,14,2,NA,NA
EGY,2004,18,NA,4,NA
EGY,2004,19,1,2,NA
EGY,2005,14,31,NA,NA
EGY,2005,18,8,8,NA
EGY,2005,19,4,NA,NA
EGY,2006,14,3,NA,NA
EGY,2006,19,1,4,NA
EGY,2007,14,2,NA,NA
EGY,2007,18,1,NA,NA
EGY,2008,14,45,NA,NA
EGY,2008,18,22,NA,NA
EGY,2008,19,14,4,NA
EGY,2009,14,27,NA,NA
EGY,2009,18,14,NA,NA
EGY,2009,19,8,4,NA
EGY,2010,14,70,NA,NA
EGY,2010,18,48,NA,NA
EGY,2010,19,2,2,NA
EGY,2011,14,1309,NA,NA
EGY,2011,18,72,NA,NA
EGY,2011,19,72,8,NA
EGY,2012,14,298,NA,2052
EGY,2012,18,38,NA,NA
EGY,2012,19,62,4,NA
EGY,2013,14,1811,NA,3544
EGY,2013,18,136,2,NA
EGY,2013,19,367,90,NA
EGY,2014,14,879,NA,2086
EGY,2014,18,99,NA,NA
EGY,2014,19,473,90,NA
EGY,2015,14,311,NA,1566
EGY,2015,18,179,2,NA
EGY,2015,19,625,118,NA
EGY,2016,14,260,NA,1550
EGY,2016,18,111,10,NA
EGY,2016,19,337,70,NA
EGY,2017,14,140,NA,832
EGY,2017,18,59,36,NA
EGY,2017,19,361,188,NA
EGY,2018,14,82,NA,666
EGY,2018,18,49,10,NA
EGY,2018,19,332,160,NA
EGY,2019,14,163,NA,748
EGY,2019,18,98,6,NA
EGY,2019,19,437,130,NA
EGY,2020,14,NA,NA,333
ERI,1993,19,NA,1,NA
ERI,1996,19,NA,2,NA
ERI,1997,19,2,9,NA
ERI,1998,14,1,NA,NA
ERI,1998,18,33,NA,NA
ERI,1998,19,24,3,NA
ERI,1999,14,1,NA,NA
ERI,1999,18,12,NA,NA
ERI,1999,19,136,13,NA
ERI,2000,14,4,NA,NA
ERI,2000,18,2,NA,NA
ERI,2000,19,61,6,NA
ERI,2001,19,3,NA,NA
ERI,2002,18,1,NA,NA
ERI,2003,18,4,NA,NA
ERI,2003,19,3,9,NA
ERI,2004,18,3,NA,NA
ERI,2004,19,2,NA,NA
ERI,2005,18,1,NA,NA
ERI,2005,19,1,NA,NA
ERI,2006,18,1,NA,NA
ERI,2006,19,2,NA,NA
ERI,2007,18,1,NA,NA
ERI,2007,19,3,NA,NA
ERI,2008,18,4,NA,NA
ERI,2008,19,12,NA,NA
ERI,2009,18,7,NA,NA
ERI,2010,19,3,NA,NA
ERI,2011,19,4,NA,NA
ERI,2012,14,1,NA,12
ERI,2012,18,1,NA,NA
ERI,2012,19,2,NA,NA
ERI,2013,14,NA,NA,7
ERI,2013,18,2,NA,NA
ERI,2013,19,2,NA,NA
ERI,2014,14,2,NA,21
ERI,2014,18,1,NA,NA
ERI,2015,14,NA,NA,21
ERI,2015,19,5,NA,NA
ERI,2016,14,NA,NA,37
ERI,2016,18,2,NA,NA
ERI,2016,19,4,1,NA
ERI,2017,14,4,NA,35
ERI,2017,18,1,NA,NA
ERI,2018,14,1,NA,41
ERI,2018,18,2,NA,NA
ERI,2019,14,NA,NA,18
ERI,2020,14,NA,NA,8
ESH,2012,14,NA,NA,4
ESH,2013,14,NA,NA,12
ESH,2014,14,NA,NA,11
ESH,2015,14,NA,NA,18
ESH,2016,14,NA,NA,21
ESH,2017,14,NA,NA,18
ESH,2018,14,NA,NA,11
ESH,2019,14,NA,NA,4
ESH,2020,14,NA,NA,4
ESP,2012,14,NA,NA,706
ESP,2013,14,NA,NA,423
ESP,2014,14,NA,NA,486
ESP,2015,14,NA,NA,459
ESP,2016,14,NA,NA,471
ESP,2017,14,NA,NA,886
ESP,2018,14,NA,NA,732
ESP,2019,14,NA,NA,720
ESP,2020,14,NA,NA,378
EST,2012,14,NA,NA,8
EST,2013,14,NA,NA,3
EST,2014,14,NA,NA,11
EST,2015,14,NA,NA,16
EST,2016,14,NA,NA,14
EST,2017,14,NA,NA,28
EST,2018,14,NA,NA,35
EST,2019,14,NA,NA,24
EST,2020,14,NA,NA,16
ETH,1989,18,NA,24,NA
ETH,1989,19,NA,120,NA
ETH,1990,18,NA,18,NA
ETH,1990,19,NA,202,NA
ETH,1991,18,NA,16,NA
ETH,1991,19,NA,72,NA
ETH,1992,19,NA,32,NA
ETH,1993,18,NA,2,NA
ETH,1993,19,NA,24,NA
ETH,1994,19,NA,10,NA
ETH,1995,19,NA,18,NA
ETH,1996,19,NA,10,NA
ETH,1997,14,2,NA,NA
ETH,1997,18,7,NA,NA
ETH,1997,19,12,8,NA
ETH,1998,14,1,NA,NA
ETH,1998,18,16,NA,NA
ETH,1998,19,37,38,NA
ETH,1999,18,12,NA,NA
ETH,1999,19,61,82,NA
ETH,2000,14,10,NA,NA
ETH,2000,18,2,2,NA
ETH,2000,19,122,140,NA
ETH,2001,14,12,NA,NA
ETH,2001,18,9,2,NA
ETH,2001,19,34,102,NA
ETH,2002,14,14,NA,NA
ETH,2002,18,36,18,NA
ETH,2002,19,182,232,NA
ETH,2003,14,1,NA,NA
ETH,2003,18,12,24,NA
ETH,2003,19,103,114,NA
ETH,2004,14,11,NA,NA
ETH,2004,18,10,54,NA
ETH,2004,19,103,198,NA
ETH,2005,14,37,NA,NA
ETH,2005,18,16,36,NA
ETH,2005,19,73,144,NA
ETH,2006,14,42,NA,NA
ETH,2006,18,17,22,NA
ETH,2006,19,29,182,NA
ETH,2007,14,1,NA,NA
ETH,2007,18,5,82,NA
ETH,2007,19,34,208,NA
ETH,2008,14,1,NA,NA
ETH,2008,18,17,2,NA
ETH,2008,19,94,164,NA
ETH,2009,14,3,NA,NA
ETH,2009,18,11,NA,NA
ETH,2009,19,83,174,NA
ETH,2010,14,5,NA,NA
ETH,2010,18,51,2,NA
ETH,2010,19,125,194,NA
ETH,2011,14,3,NA,NA
ETH,2011,18,15,NA,NA
ETH,2011,19,61,184,NA
ETH,2012,14,35,NA,76
ETH,2012,18,38,20,NA
ETH,2012,19,80,160,NA
ETH,2013,14,30,NA,100
ETH,2013,18,20,2,NA
ETH,2013,19,86,108,NA
ETH,2014,14,79,NA,80
ETH,2014,18,11,12,NA
ETH,2014,19,35,38,NA
ETH,2015,14,290,NA,288
ETH,2015,18,16,112,NA
ETH,2015,19,70,82,NA
ETH,2016,14,897,NA,777
ETH,2016,18,132,194,NA
ETH,2016,19,162,102,NA
ETH,2017,14,196,NA,197
ETH,2017,18,99,38,NA
ETH,2017,19,178,42,NA
ETH,2018,14,381,NA,338
ETH,2018,18,265,58,NA
ETH,2018,19,150,56,NA
ETH,2019,14,197,NA,246
ETH,2019,18,53,16,NA
ETH,2019,19,51,50,NA
ETH,2020,14,NA,NA,108
FIN,2012,14,NA,NA,12
FIN,2013,14,NA,NA,22
FIN,2014,14,NA,NA,24
FIN,2015,14,NA,NA,82
FIN,2016,14,NA,NA,66
FIN,2017,14,NA,NA,35
FIN,2018,14,NA,NA,70
FIN,2019,14,NA,NA,59
FIN,2020,14,NA,NA,41
FJI,2012,14,NA,NA,7
FJI,2013,14,NA,NA,15
FJI,2014,14,NA,NA,7
FJI,2015,14,NA,NA,12
FJI,2016,14,NA,NA,8
FJI,2017,14,NA,NA,27
FJI,2018,14,NA,NA,13
FJI,2019,14,NA,NA,12
FJI,2020,14,NA,NA,6
FRA,2012,14,NA,NA,692
FRA,2013,14,NA,NA,970
FRA,2014,14,NA,NA,1260
FRA,2015,14,NA,NA,1894
FRA,2016,14,NA,NA,1898
FRA,2017,14,NA,NA,1644
FRA,2018,14,NA,NA,1880
FRA,2019,14,NA,NA,2142
FRA,2020,14,NA,NA,1380
FRN,1992,19,NA,2,NA
FRN,1995,18,NA,2,NA
FRN,1996,19,NA,2,NA
FRN,2007,19,NA,2,NA
FRN,2012,18,NA,2,NA
FRN,2015,18,NA,2,NA
FRN,2015,19,NA,2,NA
FRN,2016,18,NA,4,NA
FRN,2017,19,NA,2,NA
FRN,2018,18,NA,8,NA
FRN,2018,19,NA,8,NA
FRO,2014,14,NA,NA,1
FSM,2012,14,NA,NA,28
FSM,2013,14,NA,NA,13
FSM,2014,14,NA,NA,26
FSM,2015,14,NA,NA,2
FSM,2016,14,NA,NA,2
FSM,2020,14,NA,NA,1
GAB,1997,19,1,NA,NA
GAB,1998,14,2,NA,NA
GAB,1999,14,1,NA,NA
GAB,1999,18,1,NA,NA
GAB,1999,19,1,NA,NA
GAB,2000,14,2,NA,NA
GAB,2001,14,3,NA,NA
GAB,2001,18,1,NA,NA
GAB,2002,18,1,NA,NA
GAB,2004,14,3,NA,NA
GAB,2005,14,1,NA,NA
GAB,2006,14,2,NA,NA
GAB,2006,18,2,NA,NA
GAB,2008,14,1,NA,NA
GAB,2008,18,1,NA,NA
GAB,2009,14,4,NA,NA
GAB,2009,18,1,NA,NA
GAB,2010,14,3,NA,NA
GAB,2011,14,2,NA,NA
GAB,2011,19,1,NA,NA
GAB,2012,14,4,NA,4
GAB,2012,18,2,NA,NA
GAB,2013,14,17,NA,3
GAB,2013,18,1,NA,NA
GAB,2014,14,14,NA,3
GAB,2015,14,18,NA,7
GAB,2015,18,1,NA,NA
GAB,2016,14,20,NA,87
GAB,2016,18,1,NA,NA
GAB,2016,19,1,NA,NA
GAB,2017,14,17,NA,12
GAB,2017,18,2,NA,NA
GAB,2018,14,23,NA,11
GAB,2018,18,2,NA,NA
GAB,2018,19,1,NA,NA
GAB,2019,14,38,NA,13
GAB,2019,18,2,NA,NA
GAB,2019,19,2,NA,NA
GAB,2020,14,NA,NA,1
GAM,1996,18,NA,1,NA
GAM,2004,18,NA,1,NA
GAM,2005,18,NA,2,NA
GAM,2012,18,NA,1,NA
GBR,2012,14,NA,NA,1510
GBR,2013,14,NA,NA,1625
GBR,2014,14,NA,NA,2191
GBR,2015,14,NA,NA,3412
GBR,2016,14,NA,NA,4024
GBR,2017,14,NA,NA,3821
GBR,2018,14,NA,NA,3856
GBR,2019,14,NA,NA,4755
GBR,2020,14,NA,NA,3274
GEO,2012,14,NA,NA,81
GEO,2013,14,NA,NA,98
GEO,2014,14,NA,NA,70
GEO,2015,14,NA,NA,42
GEO,2016,14,NA,NA,78
GEO,2017,14,NA,NA,93
GEO,2018,14,731,NA,121
GEO,2018,18,20,NA,NA
GEO,2018,19,1,NA,NA
GEO,2019,14,860,NA,227
GEO,2019,18,12,NA,NA
GEO,2019,19,3,NA,NA
GEO,2020,14,NA,NA,54
GFR,1989,19,NA,2,NA
GFR,1990,19,NA,1,NA
GFR,1992,19,NA,1,NA
GFR,2016,18,NA,1,NA
GGY,2012,14,NA,NA,1
GGY,2015,14,NA,NA,9
GGY,2016,14,NA,NA,6
GGY,2017,14,NA,NA,6
GGY,2018,14,NA,NA,10
GGY,2019,14,NA,NA,7
GGY,2020,14,NA,NA,6
GHA,1991,19,NA,2,NA
GHA,1992,19,NA,2,NA
GHA,1993,19,NA,1,NA
GHA,1994,19,NA,9,NA
GHA,1995,19,NA,8,NA
GHA,1997,14,2,NA,NA
GHA,1997,19,3,NA,NA
GHA,1998,14,3,NA,NA
GHA,1998,19,1,NA,NA
GHA,1999,14,2,NA,NA
GHA,2000,14,3,NA,NA
GHA,2000,18,2,NA,NA
GHA,2000,19,5,1,NA
GHA,2001,14,2,NA,NA
GHA,2001,18,5,NA,NA
GHA,2001,19,1,1,NA
GHA,2002,18,1,NA,NA
GHA,2002,19,6,1,NA
GHA,2003,14,6,NA,NA
GHA,2003,18,7,NA,NA
GHA,2003,19,3,NA,NA
GHA,2004,14,2,NA,NA
GHA,2004,18,4,NA,NA
GHA,2004,19,1,NA,NA
GHA,2005,18,2,NA,NA
GHA,2005,19,1,NA,NA
GHA,2006,18,2,NA,NA
GHA,2006,19,1,NA,NA
GHA,2007,18,1,NA,NA
GHA,2007,19,4,NA,NA
GHA,2008,14,2,NA,NA
GHA,2008,18,5,NA,NA
GHA,2008,19,4,10,NA
GHA,2009,14,4,NA,NA
GHA,2009,18,9,NA,NA
GHA,2009,19,4,2,NA
GHA,2010,14,7,NA,NA
GHA,2010,18,2,NA,NA
GHA,2010,19,4,1,NA
GHA,2011,14,5,NA,NA
GHA,2011,18,1,NA,NA
GHA,2011,19,3,NA,NA
GHA,2012,14,18,NA,69
GHA,2012,18,13,NA,NA
GHA,2012,19,10,NA,NA
GHA,2013,14,26,NA,89
GHA,2013,18,18,NA,NA
GHA,2013,19,8,NA,NA
GHA,2014,14,33,NA,136
GHA,2014,18,7,NA,NA
GHA,2014,19,5,NA,NA
GHA,2015,14,63,NA,268
GHA,2015,18,10,NA,NA
GHA,2015,19,10,NA,NA
GHA,2016,14,92,NA,364
GHA,2016,18,11,NA,NA
GHA,2016,19,10,NA,NA
GHA,2017,14,84,NA,308
GHA,2017,18,19,NA,NA
GHA,2017,19,10,NA,NA
GHA,2018,14,62,NA,382
GHA,2018,18,20,NA,NA
GHA,2018,19,16,NA,NA
GHA,2019,14,125,NA,296
GHA,2019,18,29,NA,NA
GHA,2019,19,27,NA,NA
GHA,2020,14,NA,NA,210
GIB,2012,14,NA,NA,12
GIB,2013,14,NA,NA,14
GIB,2014,14,NA,NA,6
GIB,2015,14,NA,NA,5
GIB,2016,14,NA,NA,7
GIB,2017,14,NA,NA,8
GIB,2018,14,NA,NA,4
GIB,2019,14,NA,NA,9
GIB,2020,14,NA,NA,1
GIN,1998,14,17,NA,NA
GIN,1998,18,9,NA,NA
GIN,1998,19,3,NA,NA
GIN,1999,14,3,NA,NA
GIN,1999,18,19,NA,NA
GIN,1999,19,15,NA,NA
GIN,2000,14,15,NA,NA
GIN,2000,18,74,NA,NA
GIN,2000,19,69,NA,NA
GIN,2001,14,13,NA,NA
GIN,2001,18,20,NA,NA
GIN,2001,19,36,NA,NA
GIN,2002,18,9,NA,NA
GIN,2002,19,2,NA,NA
GIN,2003,14,7,NA,NA
GIN,2003,19,1,NA,NA
GIN,2004,14,8,NA,NA
GIN,2004,18,1,NA,NA
GIN,2004,19,1,NA,NA
GIN,2005,14,7,NA,NA
GIN,2005,18,1,NA,NA
GIN,2005,19,6,NA,NA
GIN,2006,14,6,NA,NA
GIN,2007,14,44,NA,NA
GIN,2007,18,1,NA,NA
GIN,2008,14,6,NA,NA
GIN,2008,18,1,NA,NA
GIN,2008,19,8,NA,NA
GIN,2009,14,13,NA,NA
GIN,2009,18,19,NA,NA
GIN,2009,19,6,NA,NA
GIN,2010,14,6,NA,NA
GIN,2010,18,7,NA,NA
GIN,2010,19,9,NA,NA
GIN,2011,14,4,NA,NA
GIN,2011,18,1,NA,NA
GIN,2011,19,4,NA,NA
GIN,2012,14,22,NA,21
GIN,2012,18,9,NA,NA
GIN,2012,19,2,NA,NA
GIN,2013,14,65,NA,25
GIN,2013,18,6,NA,NA
GIN,2013,19,17,NA,NA
GIN,2014,14,30,NA,22
GIN,2014,18,2,NA,NA
GIN,2014,19,4,NA,NA
GIN,2015,14,45,NA,65
GIN,2015,18,5,NA,NA
GIN,2015,19,3,NA,NA
GIN,2016,14,37,NA,24
GIN,2016,18,5,NA,NA
GIN,2016,19,3,NA,NA
GIN,2017,14,62,NA,41
GIN,2017,18,3,NA,NA
GIN,2017,19,3,NA,NA
GIN,2018,14,117,NA,26
GIN,2018,18,16,NA,NA
GIN,2018,19,7,NA,NA
GIN,2019,14,184,NA,62
GIN,2019,18,15,NA,NA
GIN,2019,19,5,NA,NA
GIN,2020,14,NA,NA,76
GLP,2013,14,NA,NA,1
GLP,2017,14,NA,NA,1
GLP,2019,14,10,NA,NA
GMB,1997,14,1,NA,NA
GMB,1997,18,1,NA,NA
GMB,1997,19,1,NA,NA
GMB,1998,14,1,NA,NA
GMB,1999,19,1,NA,NA
GMB,2000,14,3,NA,NA
GMB,2000,18,4,NA,NA
GMB,2000,19,2,NA,NA
GMB,2001,14,8,NA,NA
GMB,2001,18,5,NA,NA
GMB,2001,19,2,NA,NA
GMB,2002,14,4,NA,NA
GMB,2002,18,9,NA,NA
GMB,2003,14,10,NA,NA
GMB,2003,18,2,NA,NA
GMB,2003,19,1,NA,NA
GMB,2004,14,2,NA,NA
GMB,2004,18,3,NA,NA
GMB,2005,14,1,NA,NA
GMB,2005,18,3,NA,NA
GMB,2006,14,1,NA,NA
GMB,2006,18,3,NA,NA
GMB,2006,19,1,NA,NA
GMB,2007,14,1,NA,NA
GMB,2007,18,1,NA,NA
GMB,2008,18,2,NA,NA
GMB,2008,19,1,NA,NA
GMB,2009,18,3,NA,NA
GMB,2009,19,1,NA,NA
GMB,2010,18,1,NA,NA
GMB,2010,19,1,NA,NA
GMB,2011,14,1,NA,NA
GMB,2011,18,1,NA,NA
GMB,2012,14,1,NA,6
GMB,2012,18,3,NA,NA
GMB,2012,19,2,NA,NA
GMB,2013,14,1,NA,6
GMB,2014,14,4,NA,11
GMB,2014,18,4,NA,NA
GMB,2015,14,16,NA,21
GMB,2015,18,5,NA,NA
GMB,2016,14,6,NA,122
GMB,2016,18,2,NA,NA
GMB,2016,19,1,NA,NA
GMB,2017,14,28,NA,95
GMB,2017,18,1,NA,NA
GMB,2017,19,2,NA,NA
GMB,2018,14,9,NA,54
GMB,2018,19,1,NA,NA
GMB,2019,14,11,NA,36
GMB,2019,18,1,NA,NA
GMB,2019,19,3,NA,NA
GMB,2020,14,NA,NA,25
GNB,1992,19,NA,1,NA
GNB,1997,14,2,NA,NA
GNB,1998,18,1,NA,NA
GNB,1998,19,63,16,NA
GNB,1999,14,4,NA,NA
GNB,1999,18,2,NA,NA
GNB,1999,19,12,3,NA
GNB,2000,14,2,NA,NA
GNB,2000,18,1,NA,NA
GNB,2000,19,5,2,NA
GNB,2001,19,2,NA,NA
GNB,2002,14,1,NA,NA
GNB,2002,18,1,NA,NA
GNB,2003,14,2,NA,NA
GNB,2003,18,1,NA,NA
GNB,2003,19,2,NA,NA
GNB,2004,14,2,NA,NA
GNB,2004,19,2,NA,NA
GNB,2005,14,12,NA,NA
GNB,2005,19,1,NA,NA
GNB,2006,14,3,NA,NA
GNB,2006,18,1,NA,NA
GNB,2006,19,16,NA,NA
GNB,2007,14,2,NA,NA
GNB,2008,19,2,NA,NA
GNB,2009,18,7,NA,NA
GNB,2009,19,1,NA,NA
GNB,2010,14,1,NA,NA
GNB,2010,18,2,NA,NA
GNB,2011,14,5,NA,NA
GNB,2011,19,1,NA,NA
GNB,2012,14,3,NA,8
GNB,2012,18,4,NA,NA
GNB,2012,19,2,NA,NA
GNB,2013,14,2,NA,5
GNB,2013,18,1,NA,NA
GNB,2014,14,NA,NA,1
GNB,2014,18,2,NA,NA
GNB,2014,19,1,NA,NA
GNB,2015,14,1,NA,NA
GNB,2015,18,1,NA,NA
GNB,2016,14,3,NA,9
GNB,2017,14,13,NA,1
GNB,2017,18,1,NA,NA
GNB,2018,14,9,NA,2
GNB,2019,14,10,NA,9
GNB,2020,14,NA,NA,1
GNQ,1997,18,3,NA,NA
GNQ,1998,18,1,NA,NA
GNQ,1998,19,1,NA,NA
GNQ,2000,14,1,NA,NA
GNQ,2000,18,1,NA,NA
GNQ,2001,18,1,NA,NA
GNQ,2002,18,1,NA,NA
GNQ,2003,18,1,NA,NA
GNQ,2004,14,1,NA,NA
GNQ,2004,18,1,NA,NA
GNQ,2004,19,1,NA,NA
GNQ,2005,14,2,NA,NA
GNQ,2006,18,1,NA,NA
GNQ,2007,18,2,NA,NA
GNQ,2008,14,1,NA,NA
GNQ,2008,18,1,NA,NA
GNQ,2009,18,1,NA,NA
GNQ,2009,19,4,NA,NA
GNQ,2010,18,1,NA,NA
GNQ,2011,14,1,NA,NA
GNQ,2012,14,NA,NA,3
GNQ,2012,19,1,NA,NA
GNQ,2013,14,1,NA,NA
GNQ,2014,14,2,NA,3
GNQ,2015,14,NA,NA,3
GNQ,2015,18,1,NA,NA
GNQ,2016,14,1,NA,11
